case,arm,rounds,phase,pair,order,mode,milliseconds,input_sha256,stdout_sha256
random-256-hits,hash,2048,calibration,6,0,native,28,5e1e173af261e6500578e7091347f33b738175c5a26f9eef513928888294bb11,e248e5aedcde75b1b302bcb5696517775628038b3b7e37be9d428a36075dae50
random-256-hits,scan,2048,calibration,6,1,native,308,5e1e173af261e6500578e7091347f33b738175c5a26f9eef513928888294bb11,f462ab4367eaaa7ba75f2f4fe742eaad3da3ba97865b1e17f914092309818dfe
random-256-hits,hash,4096,calibration,7,0,native,42,efe7a5a688dfe805dddab8725428d01577ae6ec28f681e43000a2735301128a5,50ac81129555285e579f246a4a887a5ab6e8082e9badd7d2b4958dab3dfe6851
random-256-hits,scan,4096,calibration,7,1,native,616,efe7a5a688dfe805dddab8725428d01577ae6ec28f681e43000a2735301128a5,67ffefeb5ace626815fb0103ccac32c00f6725997ad90a7cf0c1b0164440011b
random-256-hits,hash,8192,calibration,8,0,native,81,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,441d5d8a9290842b07d702d59b94adde4c317343835d842ec121714e26ad972a
random-256-hits,scan,8192,calibration,8,1,native,1233,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,c5c5f4e78322da8fb90575c89df2c89e6c3415b2d8f41bf8b0f0c112636298ab
random-256-hits,hash,8192,measurement,0,0,native,91,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,295f585ced98e50a4f846844d9a472a4a0d8df476a0c8b16bb369c8026c310c8
random-256-hits,scan,8192,measurement,0,1,native,1232,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,1e5265bd0d8fa1ca1c7f660ae265264c9c4810ea7aa29b14bc4e353ac6162071
random-256-hits,scan,8192,measurement,1,0,native,1232,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,1e5265bd0d8fa1ca1c7f660ae265264c9c4810ea7aa29b14bc4e353ac6162071
random-256-hits,hash,8192,measurement,1,1,native,82,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,848fe32d814790f7020182a3da2a372066ef552eacb32833a59655f6155167f4
random-256-hits,hash,8192,measurement,2,0,native,84,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,f0fa49443f384712c087543bd2dd0921260a0ba4d34d3bf6d55b1043a81466b8
random-256-hits,scan,8192,measurement,2,1,native,1231,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,0d596d305262100a6eb5a1b1f6516215ec4500c336581b6c3fae230ecac2e1e5
random-256-hits,scan,8192,measurement,3,0,native,1233,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,c5c5f4e78322da8fb90575c89df2c89e6c3415b2d8f41bf8b0f0c112636298ab
random-256-hits,hash,8192,measurement,3,1,native,79,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,de6f348d5ce13cd6b4eba4abf8f8ef6708624340b6343a245b792e379b148555
random-256-hits,hash,8192,measurement,4,0,native,83,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,bc71c095c86bac79bde4a178b3c5e04e5297cb7479702186967d47f9b25c07dc
random-256-hits,scan,8192,measurement,4,1,native,1236,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,73405db674c90b4dd43e94df6936f6c116b238cbe808df4b3dcac9330aa34201
random-256-hits,scan,8192,measurement,5,0,native,1239,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,43fadd26c1245b61bc2130236ed05da7a52105064193fd8c74bde3a20bce9d79
random-256-hits,hash,8192,measurement,5,1,native,82,3331a2d468f11a320fff4f7d0ba684dfd3d860c14b97aeb26c2703287786e126,848fe32d814790f7020182a3da2a372066ef552eacb32833a59655f6155167f4
random-256-misses,hash,32,calibration,0,0,native,0,bc2d913b436c60ec284af3a07d870ed7e0c299b9e89b663919e15600bd89cda1,0d227d436cf980ee4a66cd875d470e4aea531f85a5f9ece96776688f8bd73d63
random-256-misses,scan,32,calibration,0,1,native,10,bc2d913b436c60ec284af3a07d870ed7e0c299b9e89b663919e15600bd89cda1,bf6f3a68f31080a8de2297fe30fd1e131eacbb2f78d61a58fcd30b468571faba
random-256-misses,hash,64,calibration,1,0,native,1,76ce3a8bde9b9ec17546d413911418767b16f0328c3d77e767e904146c8f0adf,c36f1fcaa9c2515b59aa4368bd51ed2949b2c87236121360b25676f2671ed759
random-256-misses,scan,64,calibration,1,1,native,20,76ce3a8bde9b9ec17546d413911418767b16f0328c3d77e767e904146c8f0adf,a05adf41775e94da2b635a63add74e2e5f603168665bdcfa5a8c3484595e0299
random-256-misses,hash,128,calibration,2,0,native,3,222c4a017244ab62b6c95f1097cf9d87cac18f43c974c5abb81bf7aca090cd57,f169d780ccdf993f447ef14f417c8e315073d9f65e339806948c0dff5899cbaa
random-256-misses,scan,128,calibration,2,1,native,40,222c4a017244ab62b6c95f1097cf9d87cac18f43c974c5abb81bf7aca090cd57,426ae49186ed711bdb4ffc0d80a2456e3567aaccc274b4ce57e5c020db06b964
random-256-misses,hash,256,calibration,3,0,native,7,6336ce4c0e6a1ac47516ab6102746f1cfdbe7810aeb925f3f035d5ec0965619e,da5f418471e7409303dfec060c0591a18e3c250ec3e3965b21b5e09a9b0528bc
random-256-misses,scan,256,calibration,3,1,native,76,6336ce4c0e6a1ac47516ab6102746f1cfdbe7810aeb925f3f035d5ec0965619e,b9380a9b3506d21d8d5e4af998ddafcbd01dcab3fd69d7ce68190dcc8e69603e
random-256-misses,hash,512,calibration,4,0,native,14,63ad6bd444bbdacb8d1fe52800cca5764bd50e296d178129fc3debd6c17f57ca,46b93d04c07c1dec4c02299db7d994451fbea0c367901eb0e82f5068a8b44b2a
random-256-misses,scan,512,calibration,4,1,native,152,63ad6bd444bbdacb8d1fe52800cca5764bd50e296d178129fc3debd6c17f57ca,0c99f6b9b345e58e1b4eeaea739f5f26a1e965672a3d65ccc1292e3bd0eae861
random-256-misses,hash,1024,calibration,5,0,native,28,481b491e08c545313d301c5ec70799df31b57d3c7c27dd15180488a851e89401,798b4ce5b2a1292853fe87de5db01a6cca68cd9cb371cb76ce6b2ad3969ddcb6
random-256-misses,scan,1024,calibration,5,1,native,300,481b491e08c545313d301c5ec70799df31b57d3c7c27dd15180488a851e89401,acb2854bd4607af680218d6caa5b760b200a567e0d84a7c89fb980580db4ec93
random-256-misses,hash,2048,calibration,6,0,native,37,e735ae87adc14a748653bf6e4a680a3188413a19f4403567479f37f05626a561,3a79b4bf5498260a6820c1d4c2320ede5aee79b6006dc870840cdb681829f5e9
random-256-misses,scan,2048,calibration,6,1,native,602,e735ae87adc14a748653bf6e4a680a3188413a19f4403567479f37f05626a561,3047755b0aa71211a1a2c2e761e068bae8440b8d19220c18cb3bf640e5e1eadf
random-256-misses,hash,4096,calibration,7,0,native,77,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,fe9dce9d3f6a3ccbcc0c8eef5a34a49ac25730d7b4a29c859a8464f326581cac
random-256-misses,scan,4096,calibration,7,1,native,1201,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,e19ea49c6cac3111f31f0427d03914476bdeccb48fda1cdd22094b54478b2544
random-256-misses,hash,4096,measurement,0,0,native,60,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,336e097d3741ad35f47156f741e6657ecc58aaef73789603baa5b86ec4a4865d
random-256-misses,scan,4096,measurement,0,1,native,1200,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,1fdf1514217f5a2d49e467e9e7c465f11c174014f20c29c0460d60ea99a81e67
random-256-misses,scan,4096,measurement,1,0,native,1201,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,e19ea49c6cac3111f31f0427d03914476bdeccb48fda1cdd22094b54478b2544
random-256-misses,hash,4096,measurement,1,1,native,60,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,336e097d3741ad35f47156f741e6657ecc58aaef73789603baa5b86ec4a4865d
random-256-misses,hash,4096,measurement,2,0,native,69,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,0602402cfc4e910e43e11391485b4118f965053c2bfe8f24fb05a671e5fa067d
random-256-misses,scan,4096,measurement,2,1,native,1200,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,1fdf1514217f5a2d49e467e9e7c465f11c174014f20c29c0460d60ea99a81e67
random-256-misses,scan,4096,measurement,3,0,native,1200,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,1fdf1514217f5a2d49e467e9e7c465f11c174014f20c29c0460d60ea99a81e67
random-256-misses,hash,4096,measurement,3,1,native,59,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,3012fce1392f866d87a4a13845213ef5e2d1c984b006a9df8f7772921eb10483
random-256-misses,hash,4096,measurement,4,0,native,61,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,049cfde89756c54a7333fce7fe1ecde92a5d5f4d32454af41903a4405d1f2f7b
random-256-misses,scan,4096,measurement,4,1,native,1200,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,1fdf1514217f5a2d49e467e9e7c465f11c174014f20c29c0460d60ea99a81e67
random-256-misses,scan,4096,measurement,5,0,native,1201,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,e19ea49c6cac3111f31f0427d03914476bdeccb48fda1cdd22094b54478b2544
random-256-misses,hash,4096,measurement,5,1,native,59,b2586ef06567f5b56cf15c2cb1157ccb50a8dc5a285d83a684bb7cbbfa3f9b90,3012fce1392f866d87a4a13845213ef5e2d1c984b006a9df8f7772921eb10483
random-256-churn,hash,32,calibration,0,0,native,1,1343bcaf4091f037b17609f9e1b56a32223e2887733414835d1bcaeb69ab9433,2a43cff568a0b9281431b9b9a886e501dc9737df14d48d70da2419aa0ed83dc9
random-256-churn,scan,32,calibration,0,1,native,7,1343bcaf4091f037b17609f9e1b56a32223e2887733414835d1bcaeb69ab9433,ed04c09ebe902821d6e6a5ec6449b181e4965fa5a791be1adbf98adb598af168
random-256-churn,hash,64,calibration,1,0,native,1,d6b36e473a5c2298abb1881f051b30f843072e80eb9b8c62de20d8edefa91f9d,a06abc7d549d39c53feb4e192131ca268e669ce8779b0db6cd2dca4803b3678f
random-256-churn,scan,64,calibration,1,1,native,14,d6b36e473a5c2298abb1881f051b30f843072e80eb9b8c62de20d8edefa91f9d,a5b58a690556e2ac3546649759c26bd7d7503fbc0e625e5bd372fc97630daa9e
random-256-churn,hash,128,calibration,2,0,native,2,0240730e7325eaa955b702f8e7fd2985ee5210ca8b42806114357910f9f5b443,dcd9a61a852773a619a95d3983f0348ee3d7655d8cbbd83e63eed1f5e7f53966
random-256-churn,scan,128,calibration,2,1,native,28,0240730e7325eaa955b702f8e7fd2985ee5210ca8b42806114357910f9f5b443,21f9ea289f019be25a2679c5b0baa50478ff2357e21664b21193f5b2a13bc86b
random-256-churn,hash,256,calibration,3,0,native,5,b2903e141231c26d5d35cbfb21db33e21a482bf14b8dd07a712d9d70fd23ddb6,ad5e5b3065dfcd88337c1efd6660f07e719db4d255a5485739d36d4a59b0e9af
random-256-churn,scan,256,calibration,3,1,native,57,b2903e141231c26d5d35cbfb21db33e21a482bf14b8dd07a712d9d70fd23ddb6,206c56f990dff7b6edc5b12a6b3328963210cfcc3dd79359f598894d62ee7d08
random-256-churn,hash,512,calibration,4,0,native,7,c1c1e8904a3f991edf187b63c8f62a12b470f523e1e6e89515c763d358a9dc45,a6ca6c4b56179b49abd3cc457702cc04c383cc986e1d683b75083ba54515f61d
random-256-churn,scan,512,calibration,4,1,native,111,c1c1e8904a3f991edf187b63c8f62a12b470f523e1e6e89515c763d358a9dc45,107b625f9f903f5b633666620d0286cff67dd90469bfce91278e7d9ad3f9d0da
random-256-churn,hash,1024,calibration,5,0,native,16,8a0a08e4ccb9fe96c939e875e5bfde1998da2371bbd81bc37601d62385b6a321,5f8a6ec5f97d14a9ee86002b3faf207ad5572e89ceb448754be7779c8b72aaa5
random-256-churn,scan,1024,calibration,5,1,native,221,8a0a08e4ccb9fe96c939e875e5bfde1998da2371bbd81bc37601d62385b6a321,2b8d8576ad4cf0b45e4206ac4f78f5647193bcb9ad108b0e57bc57fdcb2ff34e
random-256-churn,hash,2048,calibration,6,0,native,30,775769c7eb061c9c0f6f7204a1c79d924918119f35ee3ecd774640e03c761201,1ee6a6d89fc54ea44821a9ed85b29a2ffae7fa2619dd1cce9924a1417e497a54
random-256-churn,scan,2048,calibration,6,1,native,459,775769c7eb061c9c0f6f7204a1c79d924918119f35ee3ecd774640e03c761201,11515444644a05a4869f31fc923a54aa4589091d46ae03b14fe407737471b89a
random-256-churn,hash,4096,calibration,7,0,native,59,0ea0a7f334c8937b2f52982868cac9bdedac11f1054f3d5fe88f2a91b640f819,af751b458e59882f2fbe028a73adba3dcb154975d7548516b6900a633a89b435
random-256-churn,scan,4096,calibration,7,1,native,885,0ea0a7f334c8937b2f52982868cac9bdedac11f1054f3d5fe88f2a91b640f819,f952597665cf2299f855d2b7c863b0e61c4f0a32611f982924890fe6f576f441
random-256-churn,hash,8192,calibration,8,0,native,117,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,dec2d0752824d2098cc1cff761f9d82fed5c0cadb97772097e468d78700baf15
random-256-churn,scan,8192,calibration,8,1,native,1768,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,de130e55416ef47f59dcc0dd44a314a9c2d74d07feb25833b6dde6990ecdcad6
random-256-churn,hash,8192,measurement,0,0,native,116,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,505152cbd1608a628de949bd01d06ebf347afdd50041b4d5c76d878a2de0997e
random-256-churn,scan,8192,measurement,0,1,native,1769,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,dc242ef91f2c424a317a9cbd824581f1aa85c2e3a8fe68bab5554f8f1f6d93d9
random-256-churn,scan,8192,measurement,1,0,native,1769,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,dc242ef91f2c424a317a9cbd824581f1aa85c2e3a8fe68bab5554f8f1f6d93d9
random-256-churn,hash,8192,measurement,1,1,native,117,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,dec2d0752824d2098cc1cff761f9d82fed5c0cadb97772097e468d78700baf15
random-256-churn,hash,8192,measurement,2,0,native,116,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,505152cbd1608a628de949bd01d06ebf347afdd50041b4d5c76d878a2de0997e
random-256-churn,scan,8192,measurement,2,1,native,1770,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,88a5793fa94d37e05461ef04870af8a5d7fbb482db2e35392b5fa99af411b57c
random-256-churn,scan,8192,measurement,3,0,native,1768,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,de130e55416ef47f59dcc0dd44a314a9c2d74d07feb25833b6dde6990ecdcad6
random-256-churn,hash,8192,measurement,3,1,native,117,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,dec2d0752824d2098cc1cff761f9d82fed5c0cadb97772097e468d78700baf15
random-256-churn,hash,8192,measurement,4,0,native,116,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,505152cbd1608a628de949bd01d06ebf347afdd50041b4d5c76d878a2de0997e
random-256-churn,scan,8192,measurement,4,1,native,1769,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,dc242ef91f2c424a317a9cbd824581f1aa85c2e3a8fe68bab5554f8f1f6d93d9
random-256-churn,scan,8192,measurement,5,0,native,1770,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,88a5793fa94d37e05461ef04870af8a5d7fbb482db2e35392b5fa99af411b57c
random-256-churn,hash,8192,measurement,5,1,native,121,b01a7737490556b781d4b8e38802f730fdea30910a66c8a7be7df26c6b5a01d2,85276a3e7843e0c7f9120548072455a9bc5c4555625fa4a7e4e379dc1bc17546
high-half-64-hits,hash,32,calibration,0,0,native,0,1e1ac01582d98c7cc99ebeb37e97fe3207eb0153cfa843be7e04209ab050e679,19336135f6dd7be87b00cac96c46a84da3f740d66bd8db38d2310f242c155822
high-half-64-hits,scan,32,calibration,0,1,native,2,1e1ac01582d98c7cc99ebeb37e97fe3207eb0153cfa843be7e04209ab050e679,fe2107dde9d8ec3d67589eca9531b3bebb130ba54ef873280c6cdb5a4a9d2a62
high-half-64-hits,hash,64,calibration,1,0,native,0,d4140d972d853573c281687daf94846b3595e1be7d08eb1f322b7caebe3a758b,101558aaf427fae305c6aa9bf958b258b6208ef0af3b3252c7c87bbc48459710
high-half-64-hits,scan,64,calibration,1,1,native,3,d4140d972d853573c281687daf94846b3595e1be7d08eb1f322b7caebe3a758b,831dbde9f5819df68048dd0719bb4e12fd81d95adb9bb993895348c001e6b53c
high-half-64-hits,hash,128,calibration,2,0,native,1,95da86be09e1aa587c610397bc95816743e92b1c46036dea9f4218d7e70006bf,c499f2a1a04075bf26cb08c7300493ff56b059988fa094d02ddd236241412768
high-half-64-hits,scan,128,calibration,2,1,native,6,95da86be09e1aa587c610397bc95816743e92b1c46036dea9f4218d7e70006bf,709dff72c63b0ed51c96c38f293f290554b43c6b038ac1ac4230ac5a4bd29ddf
high-half-64-hits,hash,256,calibration,3,0,native,2,91b05b82dc8338d89d10b35231179b85c4a2380e5f7e4e24eeba758c2787a8ad,32aaa046884725a80fc1362a5e96e31ac043673d04f94a88bea0e4644f6d2132
high-half-64-hits,scan,256,calibration,3,1,native,14,91b05b82dc8338d89d10b35231179b85c4a2380e5f7e4e24eeba758c2787a8ad,4632fee4b352dd6fe986c4d5568a5b10259da4f47929360bd3a5eec2cb67d4c8
high-half-64-hits,hash,512,calibration,4,0,native,6,6f7b92a9c842438fad7af4e43b2c206c301f28cdc66506813a1a47df8cb8bf82,943be18bee1467ca12d359f7cb04f4d057382c4283c39a8202ec4d7c178a83df
high-half-64-hits,scan,512,calibration,4,1,native,23,6f7b92a9c842438fad7af4e43b2c206c301f28cdc66506813a1a47df8cb8bf82,521ed288c17b99b1a93d151ddddd49625697e772940a9ac74e773988ab81bb10
high-half-64-hits,hash,1024,calibration,5,0,native,10,359811f74344e3b146dccca5a0e59eca6ffad3e482f4284ed75b1bbcb44490f8,74f2ec5327f7dc923ebaf7cd7616234b833f3900f22bff63f46f249982b51e53
high-half-64-hits,scan,1024,calibration,5,1,native,46,359811f74344e3b146dccca5a0e59eca6ffad3e482f4284ed75b1bbcb44490f8,b766ad41c8cfe0f775009024741e9c1838567474b3d5ffd228b7717613dfbf44
high-half-64-hits,hash,2048,calibration,6,0,native,21,b3c33be14b65f59865a28cdf2a69ae93ce89388d3596d622033cca386888cb48,3c97abd5dcfeb0814dcd13dfed3add83591740bf04192a4d11434855497d463c
high-half-64-hits,scan,2048,calibration,6,1,native,92,b3c33be14b65f59865a28cdf2a69ae93ce89388d3596d622033cca386888cb48,87376bb937621c5c3ba7ee1ab097108350f50f77ba2aa3799db62dddb8c31117
high-half-64-hits,hash,4096,calibration,7,0,native,40,7f4226871eee3db3f3672f2e7635697770b5587e4453580e58c99e2ce7d03ebf,fe47150b57e69231a8e39cac678b5db25b06f3c6c93aef5bb92b52ec084a25ba
high-half-64-hits,scan,4096,calibration,7,1,native,184,7f4226871eee3db3f3672f2e7635697770b5587e4453580e58c99e2ce7d03ebf,f8aa6b24d29d319b9311d99070bb077377f918f2d366b8d087aed2391b7a2746
high-half-64-hits,hash,8192,calibration,8,0,native,74,d5e2d1f7fd0acb1fcdc2e14dc921bf0ec2725d70d6dd1bf2ad15c33ae5b7d077,e7a0e2f36b516bad6af59fd95e1c27e485ae4aa2e111f5cf03763008d66e33d9
high-half-64-hits,scan,8192,calibration,8,1,native,364,d5e2d1f7fd0acb1fcdc2e14dc921bf0ec2725d70d6dd1bf2ad15c33ae5b7d077,6b218b91bee7af64d273c10aa99ebc3b9c27674adcd8fcf1a8e878d341db0b7b
high-half-64-hits,hash,16384,calibration,9,0,native,146,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,f289586ed9b0fb6c30d08b9d2455ee649b9457af9802a1a7f9d27b98863df586
high-half-64-hits,scan,16384,calibration,9,1,native,731,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,0a5b86ff14388b510327444b65f94b52d551c6d6e3b162c4cadd8b6763abb487
high-half-64-hits,hash,16384,measurement,0,0,native,149,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,be2247c10a94daa1d430c58122cd441acb0aeb4354a1c92b21b8ad4b4435ab18
high-half-64-hits,scan,16384,measurement,0,1,native,729,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,6efb448999048daa7f5b07437e6aea39a20e266e9752a42fec982bbc6a273136
high-half-64-hits,scan,16384,measurement,1,0,native,730,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,3edcf99a5800da2313f8ed058dabeb91bed9dc90dfa1e1d7ac625ca5c3d02c41
high-half-64-hits,hash,16384,measurement,1,1,native,147,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,0e15b551f78850140c50a79dcfec93acdfe9e7e5cf260cbae4df8b40b4e4bb59
high-half-64-hits,hash,16384,measurement,2,0,native,147,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,0e15b551f78850140c50a79dcfec93acdfe9e7e5cf260cbae4df8b40b4e4bb59
high-half-64-hits,scan,16384,measurement,2,1,native,728,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,5494a1d280f498f629a3e20e38105fb231a2e2d41d4852794a2f8cbd05ea732c
high-half-64-hits,scan,16384,measurement,3,0,native,733,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,8c6e93b8150b3f7be5d82296e52092060197159a97a8f3f8c96f3ef8cdf2d0bb
high-half-64-hits,hash,16384,measurement,3,1,native,165,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,1c914031f2060b576a42ae10cd0a0490b779d18fb3eb871399eea6638b116aba
high-half-64-hits,hash,16384,measurement,4,0,native,159,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,f98a83139b3e73ea11281acf956bec13520b9602b5a9ef3356aadb0adccde985
high-half-64-hits,scan,16384,measurement,4,1,native,727,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,5029df4f81f2416f9a74d3abe8d48a0a2e7e5653a1f08c5c8dc20c5c9d40df69
high-half-64-hits,scan,16384,measurement,5,0,native,729,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,6efb448999048daa7f5b07437e6aea39a20e266e9752a42fec982bbc6a273136
high-half-64-hits,hash,16384,measurement,5,1,native,151,eadae2c834274224dd250bcde7d2afd586750b3090ec4f6860ab1fee66239327,f4f7663620e556c41b2412e6d7e13d5e887fb8891c63c1d8e0066117276ad72d
high-half-64-misses,hash,32,calibration,0,0,native,0,d9076626f1d72b439bdcaacc687c804b2b33739b7e8ea9a9d245836ee7b10ce6,8f82aa8ee765208496a1171676304ebbffcec3d64e0411659be9f3c773d013e1
high-half-64-misses,scan,32,calibration,0,1,native,2,d9076626f1d72b439bdcaacc687c804b2b33739b7e8ea9a9d245836ee7b10ce6,3982f46032fa0025cfdd33f2e9f81e5ef3a3e5f923aa8aef0d47873222e1b568
high-half-64-misses,hash,64,calibration,1,0,native,1,8c616846c217ce8fe8ff23b46946053d9dd8278031ede744be03df5390966aef,64d2ad6a23dc4acd839ef05f5e7ae392b5c8aa4070633ef9835b19a970efde85
high-half-64-misses,scan,64,calibration,1,1,native,6,8c616846c217ce8fe8ff23b46946053d9dd8278031ede744be03df5390966aef,da9e5a6304331b336547f48cc2e6cc852e37c0636796ab30c391ebafa200d8ce
high-half-64-misses,hash,128,calibration,2,0,native,3,11e4dc4051d94540b9f732598f784c3c9386541f92c3d7ae19144d9908c2aa9f,0e2ad4b2e451e209f101d2824944db853c2ab479bfcacadccad7bb2386dbaa2f
high-half-64-misses,scan,128,calibration,2,1,native,10,11e4dc4051d94540b9f732598f784c3c9386541f92c3d7ae19144d9908c2aa9f,7825e08c94fdb2698032704a94f1e794d300350063f32ff0cbe237f5e31df8e2
high-half-64-misses,hash,256,calibration,3,0,native,5,cd8518c26cd5f11f167232a9f9338a0460fc5e5e29d33ab7c51a179f958f3a14,ed655039fd47f704d4ef3fc55ba58bc8423f34b628ab177d823752db014b9413
high-half-64-misses,scan,256,calibration,3,1,native,20,cd8518c26cd5f11f167232a9f9338a0460fc5e5e29d33ab7c51a179f958f3a14,11e103e768c0ae7ca7df822b6e5819138fb846248f406bc6e124bafb2e89a107
high-half-64-misses,hash,512,calibration,4,0,native,10,dae9713657560dc18d1cec080d0e3e4507d5d431e65d0b2fe5ca164548ec4bef,b9ae6df7cb3763c13b20ed8001e312ce9c6785e2a9d6b1dcf98c22d3e5b4b4b7
high-half-64-misses,scan,512,calibration,4,1,native,41,dae9713657560dc18d1cec080d0e3e4507d5d431e65d0b2fe5ca164548ec4bef,28758118beb14b1c5fc5eec7940820375aef49f06139e100c1bf957001402047
high-half-64-misses,hash,1024,calibration,5,0,native,17,374f9f5d8c9ffab01a4fca8c02c7cc38bb4d2d5c36b0dbc1c5796b0b88dbaa5e,2797653a688d22480482eb1b573bf1bf86d360ac9e3255fcb47708e7af28414d
high-half-64-misses,scan,1024,calibration,5,1,native,81,374f9f5d8c9ffab01a4fca8c02c7cc38bb4d2d5c36b0dbc1c5796b0b88dbaa5e,cd39beae82949ed6a29e4e7e331062d5e2ede5bfbfcd38b531c3b699b8459f24
high-half-64-misses,hash,2048,calibration,6,0,native,35,2fa53b25b17821e39a156a802ef81b92bd6e636af239665e1fa45538bf5df49b,70d37df8c2faaf9bd3877bd80d6dc04b9de346c5aa04f3dd1582fe1b2e04c688
high-half-64-misses,scan,2048,calibration,6,1,native,162,2fa53b25b17821e39a156a802ef81b92bd6e636af239665e1fa45538bf5df49b,8fea194d55efa92565631eb3713d495f91b65786482353091754315432d872fa
high-half-64-misses,hash,4096,calibration,7,0,native,69,7ca403a11c53a8144d266dfe24fe63726177822159878d8ed7c89c47e5549185,7a2129140c58614f369b9e2b79c72e803487167df62dc6cdda76575d1862db72
high-half-64-misses,scan,4096,calibration,7,1,native,323,7ca403a11c53a8144d266dfe24fe63726177822159878d8ed7c89c47e5549185,019c1004e63bd628905a517970f326785ac0963587e1b7d2cec3851837c86dae
high-half-64-misses,hash,8192,calibration,8,0,native,134,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,9afcd1ebc23890376695d1a8d91b6be199a3a65218fa22b3ff11aeef98015103
