case,arm,rounds,phase,pair,order,mode,milliseconds,input_sha256,stdout_sha256
chess-ep-misses,scan,2048,measurement,2,1,bmi2-popcnt,890,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,84f5f218af10c02197ee31f083c5d3344310b799fdfe42029915f0c7737012fb
chess-ep-misses,scan,2048,measurement,3,0,bmi2-popcnt,894,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,0f935611bb959e00a17cf3fe81a1bf74f2d4067af182728a59c52cc11381ad7d
chess-ep-misses,hash,2048,measurement,3,1,bmi2-popcnt,105,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,e39c2ac182a7dd602c1b2781f1cf74a9850541a4d461110c598e3e83dde08355
chess-ep-misses,hash,2048,measurement,4,0,bmi2-popcnt,100,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,14cf169f358e03fab58a59308cd4723e7fbe02b00c93d8bd34861f8c25d9d8e7
chess-ep-misses,scan,2048,measurement,4,1,bmi2-popcnt,893,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,28eb8f62341b75f035e317810b3c45578ecba5df7ee3b1f8c4c602ee4fe20e8c
chess-ep-misses,scan,2048,measurement,5,0,bmi2-popcnt,894,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,0f935611bb959e00a17cf3fe81a1bf74f2d4067af182728a59c52cc11381ad7d
chess-ep-misses,hash,2048,measurement,5,1,bmi2-popcnt,97,9c2981033bc960e7eb2d74890be285c00d65e4b9156e39741ca0dde44a1c2ba8,350564271e990bd3b30ee837f588b68d8d4b1fd1308f74532a546a3577693141
chess-ep-churn,hash,32,calibration,0,0,bmi2-popcnt,2,aedd8589208d190937f9d47102ee42209b93b75c42592475997d003ea668315f,2d1408bf29f3dc883b51b8846b7614c8301d571ecd7a92efddacdaf7454ce397
chess-ep-churn,scan,32,calibration,0,1,bmi2-popcnt,10,aedd8589208d190937f9d47102ee42209b93b75c42592475997d003ea668315f,1225a9fab1dd990a88749323817a629414fb6dff639c99c977e614d92b397f6d
chess-ep-churn,hash,64,calibration,1,0,bmi2-popcnt,4,fced29c99dce047bc600aad93fd05e77dc880fda5daffd0c7c9036b7f2abf0e5,cde41806b77dc36ebed26e0f8bf56aa15f2e0b17ad67759e3987ddc512dd6250
chess-ep-churn,scan,64,calibration,1,1,bmi2-popcnt,19,fced29c99dce047bc600aad93fd05e77dc880fda5daffd0c7c9036b7f2abf0e5,c1cdec96e99d4df136a05e25128b2069232ae7352b15a79a9a5b9b9da5700f82
chess-ep-churn,hash,128,calibration,2,0,bmi2-popcnt,6,23130b950d01115e7f08ebf3612de4cc61c5c18ccea93c103427672546259b83,7ea10937228736e8fd86a574d898fad409fcc140e64a408e65f470fcf538b662
chess-ep-churn,scan,128,calibration,2,1,bmi2-popcnt,39,23130b950d01115e7f08ebf3612de4cc61c5c18ccea93c103427672546259b83,ec0eb251bc0985a55de3a1df9dd059946822085a20e9dba6da0e1e65c07bee85
chess-ep-churn,hash,256,calibration,3,0,bmi2-popcnt,14,ce9070663c58b0eed54fe71fd3fc2a48d7456756f8e56e58cbf6960279b5c0f5,734629a87e97a6e6e08a30832e7424d8541a64c6a11eb3fb63c5a84fcc5eaa4a
chess-ep-churn,scan,256,calibration,3,1,bmi2-popcnt,78,ce9070663c58b0eed54fe71fd3fc2a48d7456756f8e56e58cbf6960279b5c0f5,3ed2fabc41aa5b96a53c40224beb5c9aed9cb14c183ba5a69575ade2816015c2
chess-ep-churn,hash,512,calibration,4,0,bmi2-popcnt,24,fa06199c4401041154eb18b36a1ae724e436e3132d07e13ff4d3208e01deb19c,74db57d272fe9dc5fb8dac10b1e318e32caf68058a1b8894436ac8e03a82100f
chess-ep-churn,scan,512,calibration,4,1,bmi2-popcnt,153,fa06199c4401041154eb18b36a1ae724e436e3132d07e13ff4d3208e01deb19c,70944f87f0a54cead91f6cbdcd4b503cf000d1d1cb5c2ac5fc11dd509ed2024a
chess-ep-churn,hash,1024,calibration,5,0,bmi2-popcnt,47,add2ec92fa23d2b1096566dfe7dfc0e8d0dce1f6225f8daf2464f77f10ddb346,f56a80d6e8762fa400d3ec4b28821691201cf13dc6caffef943e181df5c74cc3
chess-ep-churn,scan,1024,calibration,5,1,bmi2-popcnt,301,add2ec92fa23d2b1096566dfe7dfc0e8d0dce1f6225f8daf2464f77f10ddb346,a29faf483280ef8575d615c6b404c6cf012cdfcba039d44dd979fa1c41416ae6
chess-ep-churn,hash,2048,calibration,6,0,bmi2-popcnt,110,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,a517033be17134bddf450c2c599557a79a1a216b9ea206171f0a7d08201a6a09
chess-ep-churn,scan,2048,calibration,6,1,bmi2-popcnt,595,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,2afa81664bc20627925e8104db4f75185bf6f065b1b597a383de1e8e88cb6e2a
chess-ep-churn,hash,2048,measurement,0,0,bmi2-popcnt,99,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,a82995731905a544eca4d2b84f9dec11c509ad194644a6f11a7fb581d3f20577
chess-ep-churn,scan,2048,measurement,0,1,bmi2-popcnt,592,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,10b219744719e269c2546f19382e22c3fc18ee5207cfb5151664ce1fd0902c61
chess-ep-churn,scan,2048,measurement,1,0,bmi2-popcnt,592,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,10b219744719e269c2546f19382e22c3fc18ee5207cfb5151664ce1fd0902c61
chess-ep-churn,hash,2048,measurement,1,1,bmi2-popcnt,95,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,6d1fbdcacbde0ce8ec7d6d4dbea66596fbdacf5196d3b97716f400fceadacf5e
chess-ep-churn,hash,2048,measurement,2,0,bmi2-popcnt,99,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,a82995731905a544eca4d2b84f9dec11c509ad194644a6f11a7fb581d3f20577
chess-ep-churn,scan,2048,measurement,2,1,bmi2-popcnt,596,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,cd9291a048a64e6d46c52ac8e21b61292e7d0745c8a8c863c03c0ceac8be4d04
chess-ep-churn,scan,2048,measurement,3,0,bmi2-popcnt,595,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,2afa81664bc20627925e8104db4f75185bf6f065b1b597a383de1e8e88cb6e2a
chess-ep-churn,hash,2048,measurement,3,1,bmi2-popcnt,95,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,6d1fbdcacbde0ce8ec7d6d4dbea66596fbdacf5196d3b97716f400fceadacf5e
chess-ep-churn,hash,2048,measurement,4,0,bmi2-popcnt,101,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,03b0b0421fcb59cad55d4092ea0a3bb3566a02c5de819cc0e19552c5263a7618
chess-ep-churn,scan,2048,measurement,4,1,bmi2-popcnt,596,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,cd9291a048a64e6d46c52ac8e21b61292e7d0745c8a8c863c03c0ceac8be4d04
chess-ep-churn,scan,2048,measurement,5,0,bmi2-popcnt,591,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,cd26e6d8af02a84400ae5802426ee1d8ef18e4e6a1337768d848843deb820a28
chess-ep-churn,hash,2048,measurement,5,1,bmi2-popcnt,95,9058054b05fa89fac32910f5721359210f77bc8692e688ee1c4da90ce0015f4e,6d1fbdcacbde0ce8ec7d6d4dbea66596fbdacf5196d3b97716f400fceadacf5e
chess-promotion-hits,hash,32,calibration,0,0,bmi2-popcnt,1,10a177347023d0225e22312af42fd69268f4d7e52262714c8021305f1ee707bc,9bf19d79f1a832e17ddf2e1ccb953e73a53f4a27a699e70c42dd03d75f9e8e7b
chess-promotion-hits,scan,32,calibration,0,1,bmi2-popcnt,8,10a177347023d0225e22312af42fd69268f4d7e52262714c8021305f1ee707bc,e6ed601e4a5dcea61601f728d058abd74640f155e52c8e73fc1e54d5196d4977
chess-promotion-hits,hash,64,calibration,1,0,bmi2-popcnt,4,c31e97ba03d4f9aa228b5dad7d0582ad2accdb129b8868762324347eacffeeed,74cf455cbeccf72e71cae52ffed8286d527981ad99336b8f4885412a9d39386e
chess-promotion-hits,scan,64,calibration,1,1,bmi2-popcnt,20,c31e97ba03d4f9aa228b5dad7d0582ad2accdb129b8868762324347eacffeeed,c36ac760b62d7f7f2dd75d1b91ef5f5895b39748cc848111febd1ac04fbad1d0
chess-promotion-hits,hash,128,calibration,2,0,bmi2-popcnt,5,7b7da9e21d10a8da89ca5bec1caff192ccffdebb667212b8cbd17bffbcba5b77,fde309e1d91e9d5a06f6e21f46b0097cf414be390eccb4976c7107ffb88c7314
chess-promotion-hits,scan,128,calibration,2,1,bmi2-popcnt,34,7b7da9e21d10a8da89ca5bec1caff192ccffdebb667212b8cbd17bffbcba5b77,2becf3e6f79453a20ccf902eeb08f38238dff75489f195a078ae0353c0587e5b
chess-promotion-hits,hash,256,calibration,3,0,bmi2-popcnt,10,5cba4db5ff80643211fdab75e93623c8cb17cb8c6d1568e8e7c74d913d69541d,a9508a2cf0142e326fda1320d7e2b2f03e2642a3fd12192a646d98c6508e28bc
chess-promotion-hits,scan,256,calibration,3,1,bmi2-popcnt,65,5cba4db5ff80643211fdab75e93623c8cb17cb8c6d1568e8e7c74d913d69541d,2abc24c63fe4afa37cb442a145da4bd4db80297ee471b4f51f85605827f93b72
chess-promotion-hits,hash,512,calibration,4,0,bmi2-popcnt,19,d9e9533d5adfa27f354651d38e74d533ea6c7c4137b7cc35601abf0823139ca1,161ff028ae5d47e0edca17454aeb8b2040c53868f3f1637a1436620d16d9b97f
chess-promotion-hits,scan,512,calibration,4,1,bmi2-popcnt,127,d9e9533d5adfa27f354651d38e74d533ea6c7c4137b7cc35601abf0823139ca1,f34a663b046f99212c02f95bf95cf41d044f6730faf0a1e433fb87c20885808c
chess-promotion-hits,hash,1024,calibration,5,0,bmi2-popcnt,39,70a91e241631e4aed4c1617333fbbd44ea3dbe3bbd2c8cde764a91e50775f7da,f0e73664672e567ac613bda3f9fb705656cd51a5695214f6d0db89ff3e0dc1b0
chess-promotion-hits,scan,1024,calibration,5,1,bmi2-popcnt,255,70a91e241631e4aed4c1617333fbbd44ea3dbe3bbd2c8cde764a91e50775f7da,675dc19929f4b0eed8e6ce4a4c51655012fdcf4f015137564fc4015921a75474
chess-promotion-hits,hash,2048,calibration,6,0,bmi2-popcnt,91,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,e96b68b689c838f119c2c7b41b57cd96061d187b6b51e9b67a875562e605ea08
chess-promotion-hits,scan,2048,calibration,6,1,bmi2-popcnt,501,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,e2c4306f48a1f37123836a48514761fae9b011d60229bf2e08dafb21746a136b
chess-promotion-hits,hash,2048,measurement,0,0,bmi2-popcnt,88,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,45ea3683d172bb9d8447057d5e405995846efa5dc5a172eb5dfc6432ded207d3
chess-promotion-hits,scan,2048,measurement,0,1,bmi2-popcnt,512,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,933a2094816bfa51a7299953f5f6aabc43dda5d8ffad09297c6e4f28f6b54a3c
chess-promotion-hits,scan,2048,measurement,1,0,bmi2-popcnt,499,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,022f597e366dc50f64aed07d4c3d4230b817c47260dff7913a6303e1e293c705
chess-promotion-hits,hash,2048,measurement,1,1,bmi2-popcnt,82,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,dad3fb0771b73e3cc21a7e3a7e2d5fd92fb8f4da9af5ef00299ec1c57228e825
chess-promotion-hits,hash,2048,measurement,2,0,bmi2-popcnt,82,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,dad3fb0771b73e3cc21a7e3a7e2d5fd92fb8f4da9af5ef00299ec1c57228e825
chess-promotion-hits,scan,2048,measurement,2,1,bmi2-popcnt,500,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,6baca4cfd5330a604b5858db0c694079c3859121781137bd6c396af315856137
chess-promotion-hits,scan,2048,measurement,3,0,bmi2-popcnt,497,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,49917c857bca685e1a07fddab88dd0fafcbaf5b64e3eb88e3c8fe6e473520397
chess-promotion-hits,hash,2048,measurement,3,1,bmi2-popcnt,80,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,5e8c6ae5bff28373962940936a197400d765c6181f3797f85a9b1e236a0f0ebf
chess-promotion-hits,hash,2048,measurement,4,0,bmi2-popcnt,79,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,1901ed68d1d85450669ceaa630c932fefb82d0308621cf89caea05fcbeb73bdb
chess-promotion-hits,scan,2048,measurement,4,1,bmi2-popcnt,503,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,b831a2ed3cc5b059729bfac427c7d58e269ccdeea70a67fb40e667c4d1c2a45a
chess-promotion-hits,scan,2048,measurement,5,0,bmi2-popcnt,500,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,6baca4cfd5330a604b5858db0c694079c3859121781137bd6c396af315856137
chess-promotion-hits,hash,2048,measurement,5,1,bmi2-popcnt,88,918ee1191bbe4804abc47c20f42163edafc97670f377f6246423545e9c93c9ac,45ea3683d172bb9d8447057d5e405995846efa5dc5a172eb5dfc6432ded207d3
chess-promotion-misses,hash,32,calibration,0,0,bmi2-popcnt,2,13c3d82ca31f49d8b7e5122360063bc5a83cbc66c36fd8da430eba2e2501f439,d736bced365b687fd0abbef03aede79f1ff25130ba4dc71356faadeddda7ac1d
chess-promotion-misses,scan,32,calibration,0,1,bmi2-popcnt,14,13c3d82ca31f49d8b7e5122360063bc5a83cbc66c36fd8da430eba2e2501f439,9807b9c695d4ee2d8b067ea044e5e90f47320198af2e67de4cd01aa12395e63d
chess-promotion-misses,hash,64,calibration,1,0,bmi2-popcnt,3,10c823d5ddcb4151a22784c25a7aae4994bed654efaed905003404870336dab5,6fb12c5e066646a826304e3a0d50baca561decd36c6c09e1f998fdbd0319e6bb
chess-promotion-misses,scan,64,calibration,1,1,bmi2-popcnt,29,10c823d5ddcb4151a22784c25a7aae4994bed654efaed905003404870336dab5,ee0e106d51aa7e44932605ed45891392efdacca84ad4a59f9e237cb9ab144ea0
chess-promotion-misses,hash,128,calibration,2,0,bmi2-popcnt,7,477a98842f81ed8b2d93818091b840699034cd76d36fca3ff49285fe5d452850,979ebfb805e75ba8277a5ed90ac3e0ed9bdf5289e8a1fed29da884e901be057c
chess-promotion-misses,scan,128,calibration,2,1,bmi2-popcnt,59,477a98842f81ed8b2d93818091b840699034cd76d36fca3ff49285fe5d452850,78f6d8d280565b1823288875065a59499585358be53e11cf9f9e64541c2c064e
chess-promotion-misses,hash,256,calibration,3,0,bmi2-popcnt,13,737b9113cefb00f9aab8e559fc0b301a303d807be3e92da686e323ccf4886208,c20ebdde10a2a6e18ff67bbb9af19b36c2cc8a99435a9778044bd87bd0e0d70b
chess-promotion-misses,scan,256,calibration,3,1,bmi2-popcnt,116,737b9113cefb00f9aab8e559fc0b301a303d807be3e92da686e323ccf4886208,8ca3a49b86745062ef8619078caad7d4292d35b9e7be20afd202cf6ee52d8418
chess-promotion-misses,hash,512,calibration,4,0,bmi2-popcnt,27,5fbcb30e373488ce5e6a23ecfc4787dfb0cdae46db553a8b29921b5ab0bc0cab,dcba1553c112774da4a5e3a7c1aeb9f824c011bc4669c0d3469a166198f44612
chess-promotion-misses,scan,512,calibration,4,1,bmi2-popcnt,228,5fbcb30e373488ce5e6a23ecfc4787dfb0cdae46db553a8b29921b5ab0bc0cab,dd80c3658ae3bfb693a3e4cde0d33c5fa5052b289c1489cf92006b74ac4265f0
chess-promotion-misses,hash,1024,calibration,5,0,bmi2-popcnt,56,8fdccab764e9b0c9c08b30e1bcb813f923cfe58cc6aa666c1286af5f03d6b21f,741e7745fb6796abc178fb7480ed15f6990cc4616c84773b3c925420f54b35eb
chess-promotion-misses,scan,1024,calibration,5,1,bmi2-popcnt,454,8fdccab764e9b0c9c08b30e1bcb813f923cfe58cc6aa666c1286af5f03d6b21f,16e62932d17c1e9b4ca911cd229e7c760d510d53b202eeff126c1caa7647c651
chess-promotion-misses,hash,2048,calibration,6,0,bmi2-popcnt,106,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,c78bb8f804ab89b9338eabd40a944325049faaf1d081f2487694fc1bacfb98e2
chess-promotion-misses,scan,2048,calibration,6,1,bmi2-popcnt,890,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,56ac1fac1d411043f7436ce5773742b62d4cf4a488914d1e8711a0b7bc11bb1b
chess-promotion-misses,hash,2048,measurement,0,0,bmi2-popcnt,106,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,c78bb8f804ab89b9338eabd40a944325049faaf1d081f2487694fc1bacfb98e2
chess-promotion-misses,scan,2048,measurement,0,1,bmi2-popcnt,897,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,3cafe60e7d91024de1fcd5ac538d7ee0c709a0511d84c82d297c791c071c0c8c
chess-promotion-misses,scan,2048,measurement,1,0,bmi2-popcnt,890,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,56ac1fac1d411043f7436ce5773742b62d4cf4a488914d1e8711a0b7bc11bb1b
chess-promotion-misses,hash,2048,measurement,1,1,bmi2-popcnt,106,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,c78bb8f804ab89b9338eabd40a944325049faaf1d081f2487694fc1bacfb98e2
chess-promotion-misses,hash,2048,measurement,2,0,bmi2-popcnt,104,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,852993cc7ba5a41d78864b17479e4c1b0b2b03a0a1c347b087b84825880acd28
chess-promotion-misses,scan,2048,measurement,2,1,bmi2-popcnt,901,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,d6c1ef46b3b469be86846252dae22f0df0fde9c42dfc57c2c394578fbe55602e
chess-promotion-misses,scan,2048,measurement,3,0,bmi2-popcnt,892,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,b5f8034b195522681cf468acbc961ebe046fa68056e26d37e3ee5780ebeaa738
chess-promotion-misses,hash,2048,measurement,3,1,bmi2-popcnt,103,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,bba85c7c5f8716aeae6fd299999f47dda7910074d11a2a06acb44e79ed96bcb6
chess-promotion-misses,hash,2048,measurement,4,0,bmi2-popcnt,103,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,bba85c7c5f8716aeae6fd299999f47dda7910074d11a2a06acb44e79ed96bcb6
chess-promotion-misses,scan,2048,measurement,4,1,bmi2-popcnt,895,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,02c73e238d035ce4c9baea7d776432bd073ad26e09aac719aee5c4e20029c0c5
chess-promotion-misses,scan,2048,measurement,5,0,bmi2-popcnt,893,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,d4fb6d4661ae126889bb8ae210cde0063c58892d6c25a3ba96f849b1e9beffc8
chess-promotion-misses,hash,2048,measurement,5,1,bmi2-popcnt,103,5631f6abe690da2e434976ca203fccafc472942c47be6a6a30869bcab973e66d,bba85c7c5f8716aeae6fd299999f47dda7910074d11a2a06acb44e79ed96bcb6
chess-promotion-churn,hash,32,calibration,0,0,bmi2-popcnt,2,dcfd81a974e3ecba161c33f90a08c647c60dc985550ddb4d56431a360928cc12,d8cbfb449225ee33603448f758dd268f83f8d1157c3750cf62cf2f377dd3cc27
chess-promotion-churn,scan,32,calibration,0,1,bmi2-popcnt,10,dcfd81a974e3ecba161c33f90a08c647c60dc985550ddb4d56431a360928cc12,9c16d3f0a74c4f8c9e85bdad54252db3ad7c4af960f7bb7c69b387d52fcda743
chess-promotion-churn,hash,64,calibration,1,0,bmi2-popcnt,5,2db0b42e2ba67f0bb4878f3005f32b7c3adbd80e2e900bd79178117eb54b3673,82531da8137bfa2d578b5cdd8134b10cfc1aea6d09278fc381629ef6eeb6cc25
chess-promotion-churn,scan,64,calibration,1,1,bmi2-popcnt,18,2db0b42e2ba67f0bb4878f3005f32b7c3adbd80e2e900bd79178117eb54b3673,7d19140dc7f6eb3ea69ac58f3ed79feee21095c67278b750667a681571eac79b
chess-promotion-churn,hash,128,calibration,2,0,bmi2-popcnt,8,9f4994ea43b1ec1f2be436ea59f9fe8ca59848a1834399493e651a31a419bf6c,59f065f8d07345889c7eab223c37435d118bba4518c241b68f4325519aa62101
chess-promotion-churn,scan,128,calibration,2,1,bmi2-popcnt,40,9f4994ea43b1ec1f2be436ea59f9fe8ca59848a1834399493e651a31a419bf6c,050db3d3dfd5bf0ac5366d48dab2c27b8a8043749e1d0c76e44c4861a6c6fee8
chess-promotion-churn,hash,256,calibration,3,0,bmi2-popcnt,12,f3087b33b6e0089d8b96cc63ed787dbf3ebebd3dae0cd69c9e5b981952c3e44f,f4bcf32d6a89f1650498b9ef427732f73bbdf5aeb4d32074ecc2838bae27cdb0
chess-promotion-churn,scan,256,calibration,3,1,bmi2-popcnt,79,f3087b33b6e0089d8b96cc63ed787dbf3ebebd3dae0cd69c9e5b981952c3e44f,1744b7d0906c2d14b4b757af26bad8566036579103bf8001fa5ed36201a4a736
chess-promotion-churn,hash,512,calibration,4,0,bmi2-popcnt,26,5b682684900b1e55636be2f8d954cb51294891b66843177a4052de613004f71c,729f1ccc671c489f340ce4797fdb68cb423747435c9c60f5fea7e5adadf3547c
chess-promotion-churn,scan,512,calibration,4,1,bmi2-popcnt,158,5b682684900b1e55636be2f8d954cb51294891b66843177a4052de613004f71c,b162af0d0b31467ee0d46b97feb8259fa6ef4c9ed423fc60160034acc600abfe
chess-promotion-churn,hash,1024,calibration,5,0,bmi2-popcnt,57,31ff9312b540b641852193987ff6be5f8da7e50fb8053b4fd4ce0b06605e51d5,dd308e50dbd8d8785cef52754b718c75f1a5d4fb334ac6c791473b2d7f0d85c0
chess-promotion-churn,scan,1024,calibration,5,1,bmi2-popcnt,298,31ff9312b540b641852193987ff6be5f8da7e50fb8053b4fd4ce0b06605e51d5,0c45f93f1e7a5fb6dbc640479da53bb34d31a6477e1ea6cc87560e57b64495d2
chess-promotion-churn,hash,2048,calibration,6,0,bmi2-popcnt,98,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,17a25977bcca5b7426cbfa5f47d80918ec7639c5a3d8a05c716cb3c0edcdac6a
chess-promotion-churn,scan,2048,calibration,6,1,bmi2-popcnt,594,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,2ac5f8da496923d8c8fdf0fc46c744c4f5923d0ca0e4e6eeed5611c05b746840
chess-promotion-churn,hash,2048,measurement,0,0,bmi2-popcnt,97,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,957c5dfffc8f63856a5005e77c72d1a4507069de9e87c755dc73e8de4598a119
chess-promotion-churn,scan,2048,measurement,0,1,bmi2-popcnt,595,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,29b46f4e802e8e9717be16d296002f482d9ae62d345b0ae106f41fca24b9bcf0
chess-promotion-churn,scan,2048,measurement,1,0,bmi2-popcnt,590,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,9b1364008dd9ee0c74d5ed9736c80d1aaee29e2164638b799a2a4e0595c5f59b
chess-promotion-churn,hash,2048,measurement,1,1,bmi2-popcnt,101,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,8563ac1c05cfa87e6fdf3c7584850ee4c598b701d472001014b3b6e1adb0b63f
chess-promotion-churn,hash,2048,measurement,2,0,bmi2-popcnt,101,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,8563ac1c05cfa87e6fdf3c7584850ee4c598b701d472001014b3b6e1adb0b63f
chess-promotion-churn,scan,2048,measurement,2,1,bmi2-popcnt,592,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,1598c2b66f6aa4e444565199dabe01bffe2dc79b328acc8175b527c0d5d3b961
chess-promotion-churn,scan,2048,measurement,3,0,bmi2-popcnt,591,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,db625c4bae5cb0e0792fd907c187e81c66a35bff60ff679b597f1b569fe07466
chess-promotion-churn,hash,2048,measurement,3,1,bmi2-popcnt,99,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,c8c01b4b471bb975d62c1cdabdf5dcf61a2f28142413e6933bab3750340f0cd6
chess-promotion-churn,hash,2048,measurement,4,0,bmi2-popcnt,95,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,fc1877e1c945c5629277440ce4081731f7ebee9608d7c4d14aca160b060694a9
chess-promotion-churn,scan,2048,measurement,4,1,bmi2-popcnt,593,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,ddc4e368c7261485df5bd8f16f6237e53005bc2a27999279c04a498900e7edb9
chess-promotion-churn,scan,2048,measurement,5,0,bmi2-popcnt,589,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,48e090c1bb3d1bad8987b94b6af6424d8300a27f6938db187f0b3be7796402c4
chess-promotion-churn,hash,2048,measurement,5,1,bmi2-popcnt,97,74df2fdcde43dada54fb6c2350b128c9a1154bbd3470ad5af7759639648db6fe,957c5dfffc8f63856a5005e77c72d1a4507069de9e87c755dc73e8de4598a119
